userID,seqID,totalFreq,movingpath0,theme0,lat0,long0,poiFreq0,movingpath1,theme1,lat1,long1,poiFreq1,movingpath2,theme2,lat2,long2,poiFreq2,movingpath3,theme3,lat3,long3,poiFreq3,movingpath4,theme4,lat4,long4,poiFreq4,movingpath5,theme5,lat5,long5,poiFreq5,movingpath6,theme6,lat6,long6,poiFreq6,movingpath7,theme7,lat7,long7,poiFreq7,movingpath8,theme8,lat8,long8,poiFreq8,movingpath9,theme9,lat9,long9,poiFreq9,pref_Cultural,pref_Entertainment,pref_Historical,pref_Museum,pref_Park,pref_Structure
43002463@N00,2289,507,Scottish_National_Gallery_of_Modern_Art,Museum,55.9508583,-3.2275639,169,Scottish_National_Gallery_of_Modern_Art,Museum,55.9508583,-3.2275639,169,Scottish_National_Gallery_of_Modern_Art,Museum,55.9508583,-3.2275639,169,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.125,0.069444444,0.1805555555555555,0.1527777777777778,0.3055555555555556,0.1666666666666666
43002463@N00,2290,7048,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,,,,,0,,,,,0,0.125,0.069444444,0.1805555555555555,0.1527777777777778,0.3055555555555556,0.1666666666666666
43002463@N00,2291,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.125,0.069444444,0.1805555555555555,0.1527777777777778,0.3055555555555556,0.1666666666666666
43002463@N00,2292,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.125,0.069444444,0.1805555555555555,0.1527777777777778,0.3055555555555556,0.1666666666666666
43002463@N00,2293,1325,"Old_College,_University_of_Edinburgh",Structure,55.947389,-3.187194,1325,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.125,0.069444444,0.1805555555555555,0.1527777777777778,0.3055555555555556,0.1666666666666666
43002463@N00,2294,3118,Balmoral_Hotel,Structure,55.9528694,-3.1895083,1559,Balmoral_Hotel,Structure,55.9528694,-3.1895083,1559,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.125,0.069444444,0.1805555555555555,0.1527777777777778,0.3055555555555556,0.1666666666666666
43002463@N00,2295,1351,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.125,0.069444444,0.1805555555555555,0.1527777777777778,0.3055555555555556,0.1666666666666666
43002463@N00,2296,11453,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,0.125,0.069444444,0.1805555555555555,0.1527777777777778,0.3055555555555556,0.1666666666666666
43002463@N00,2297,13356,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.125,0.069444444,0.1805555555555555,0.1527777777777778,0.3055555555555556,0.1666666666666666
43002463@N00,2298,409,Our_Dynamic_Earth,Entertainment,55.9505778,-3.1743694,409,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.125,0.069444444,0.1805555555555555,0.1527777777777778,0.3055555555555556,0.1666666666666666
43002463@N00,2299,2702,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.125,0.069444444,0.1805555555555555,0.1527777777777778,0.3055555555555556,0.1666666666666666
43002463@N00,2300,3140,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.125,0.069444444,0.1805555555555555,0.1527777777777778,0.3055555555555556,0.1666666666666666
43002463@N00,2301,3140,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.125,0.069444444,0.1805555555555555,0.1527777777777778,0.3055555555555556,0.1666666666666666
43002463@N00,2302,2939,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,Our_Dynamic_Earth,Entertainment,55.9505778,-3.1743694,409,Our_Dynamic_Earth,Entertainment,55.9505778,-3.1743694,409,Our_Dynamic_Earth,Entertainment,55.9505778,-3.1743694,409,Our_Dynamic_Earth,Entertainment,55.9505778,-3.1743694,409,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.125,0.069444444,0.1805555555555555,0.1527777777777778,0.3055555555555556,0.1666666666666666
43002463@N00,2303,3996,National_Monument_of_Scotland,Historical,55.954722,-3.181806,999,National_Monument_of_Scotland,Historical,55.954722,-3.181806,999,National_Monument_of_Scotland,Historical,55.954722,-3.181806,999,National_Monument_of_Scotland,Historical,55.954722,-3.181806,999,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.125,0.069444444,0.1805555555555555,0.1527777777777778,0.3055555555555556,0.1666666666666666
43002463@N00,2304,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.125,0.069444444,0.1805555555555555,0.1527777777777778,0.3055555555555556,0.1666666666666666
43002463@N00,2305,8916,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.125,0.069444444,0.1805555555555555,0.1527777777777778,0.3055555555555556,0.1666666666666666
43002463@N00,2306,18840,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,,,,,0,,,,,0,,,,,0,,,,,0,0.125,0.069444444,0.1805555555555555,0.1527777777777778,0.3055555555555556,0.1666666666666666
43126182@N00,2307,10710,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,Balmoral_Hotel,Structure,55.9528694,-3.1895083,1559,Balmoral_Hotel,Structure,55.9528694,-3.1895083,1559,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.05,0,0.5,0.05,0,0.4
43126182@N00,2308,86145,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,0.05,0,0.5,0.05,0,0.4
43126182@N00,2309,16419,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,Balmoral_Hotel,Structure,55.9528694,-3.1895083,1559,,,,,0,,,,,0,,,,,0,,,,,0,0.05,0,0.5,0.05,0,0.4
43153309@N00,2310,2972,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,1
43185259@N08,2311,1351,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,1,0
43222683@N00,2312,20802,Scottish_Parliament_Building,Structure,55.952158,-3.175204,886,Scottish_Parliament_Building,Structure,55.952158,-3.175204,886,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,,,,,0,,,,,0,0.375,0,0,0,0.25,0.375
43405950@N07,2313,1559,Balmoral_Hotel,Structure,55.9528694,-3.1895083,1559,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1041666666666666,0,0.1041666666666666,0.2291666666666666,0.2916666666666667,0.2708333333333333
43405950@N07,2314,1762,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1041666666666666,0,0.1041666666666666,0.2291666666666666,0.2916666666666667,0.2708333333333333
43405950@N07,2315,6280,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1041666666666666,0,0.1041666666666666,0.2291666666666666,0.2916666666666667,0.2708333333333333
43405950@N07,2316,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1041666666666666,0,0.1041666666666666,0.2291666666666666,0.2916666666666667,0.2708333333333333
43405950@N07,2317,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1041666666666666,0,0.1041666666666666,0.2291666666666666,0.2916666666666667,0.2708333333333333
43405950@N07,2318,18156,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1041666666666666,0,0.1041666666666666,0.2291666666666666,0.2916666666666667,0.2708333333333333
43405950@N07,2319,16416,Usher_Hall,Cultural,55.94675,-3.2042,1208,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,Scottish_National_Gallery,Museum,55.950917,-3.195667,423,Scottish_National_Gallery,Museum,55.950917,-3.195667,423,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,Scottish_National_Gallery,Museum,55.950917,-3.195667,423,Scott_Monument,Historical,55.952417,-3.193278,1887,0.1041666666666666,0,0.1041666666666666,0.2291666666666666,0.2916666666666667,0.2708333333333333
43405950@N07,2320,6619,Balmoral_Hotel,Structure,55.9528694,-3.1895083,1559,St_Andrew%27s_House,Structure,55.953375,-3.1840972,480,St_Andrew%27s_House,Structure,55.953375,-3.1840972,480,St_Andrew%27s_House,Structure,55.953375,-3.1840972,480,St_Andrew%27s_House,Structure,55.953375,-3.1840972,480,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,,,,,0,,,,,0,,,,,0,,,,,0,0.1041666666666666,0,0.1041666666666666,0.2291666666666666,0.2916666666666667,0.2708333333333333
43405950@N07,2321,960,St_Andrew%27s_House,Structure,55.953375,-3.1840972,480,St_Andrew%27s_House,Structure,55.953375,-3.1840972,480,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1041666666666666,0,0.1041666666666666,0.2291666666666666,0.2916666666666667,0.2708333333333333
43405950@N07,2322,1351,Princes_Street_Gardens,Park,55.95005,-3.2029944,1351,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1041666666666666,0,0.1041666666666666,0.2291666666666666,0.2916666666666667,0.2708333333333333
43405950@N07,2323,4405,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1041666666666666,0,0.1041666666666666,0.2291666666666666,0.2916666666666667,0.2708333333333333
43405950@N07,2324,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1041666666666666,0,0.1041666666666666,0.2291666666666666,0.2916666666666667,0.2708333333333333
43405950@N07,2325,6280,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1041666666666666,0,0.1041666666666666,0.2291666666666666,0.2916666666666667,0.2708333333333333
43405950@N07,2326,7541,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1041666666666666,0,0.1041666666666666,0.2291666666666666,0.2916666666666667,0.2708333333333333
43405950@N07,2327,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1041666666666666,0,0.1041666666666666,0.2291666666666666,0.2916666666666667,0.2708333333333333
43405950@N07,2328,1887,Scott_Monument,Historical,55.952417,-3.193278,1887,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1041666666666666,0,0.1041666666666666,0.2291666666666666,0.2916666666666667,0.2708333333333333
43405950@N07,2329,12110,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1041666666666666,0,0.1041666666666666,0.2291666666666666,0.2916666666666667,0.2708333333333333
43405950@N07,2330,2972,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1041666666666666,0,0.1041666666666666,0.2291666666666666,0.2916666666666667,0.2708333333333333
43405950@N07,2331,881,Royal_Botanic_Garden_Edinburgh,Park,55.9656028,-3.2066611,881,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1041666666666666,0,0.1041666666666666,0.2291666666666666,0.2916666666666667,0.2708333333333333
43498286@N00,2332,3975,"Old_College,_University_of_Edinburgh",Structure,55.947389,-3.187194,1325,"Old_College,_University_of_Edinburgh",Structure,55.947389,-3.187194,1325,"Old_College,_University_of_Edinburgh",Structure,55.947389,-3.187194,1325,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0.4210526315789473,0,0,0.5789473684210527
43498286@N00,2333,56917,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,0,0,0.4210526315789473,0,0,0.5789473684210527
43498286@N00,2334,10505,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Scott_Monument,Historical,55.952417,-3.193278,1887,Scott_Monument,Historical,55.952417,-3.193278,1887,Balmoral_Hotel,Structure,55.9528694,-3.1895083,1559,Balmoral_Hotel,Structure,55.9528694,-3.1895083,1559,Scott_Monument,Historical,55.952417,-3.193278,1887,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0.4210526315789473,0,0,0.5789473684210527
43619118@N04,2335,11956,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,Scott_Monument,Historical,55.952417,-3.193278,1887,Scott_Monument,Historical,55.952417,-3.193278,1887,Scott_Monument,Historical,55.952417,-3.193278,1887,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1904761904761904,0,0.3333333333333333,0.095238095,0,0.3809523809523809
43619118@N04,2336,11876,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1904761904761904,0,0.3333333333333333,0.095238095,0,0.3809523809523809
43619118@N04,2337,9021,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1904761904761904,0,0.3333333333333333,0.095238095,0,0.3809523809523809
43619118@N04,2338,4452,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1904761904761904,0,0.3333333333333333,0.095238095,0,0.3809523809523809
43619118@N04,2339,46833,Scottish_National_Gallery,Museum,55.950917,-3.195667,423,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,Scottish_National_Gallery,Museum,55.950917,-3.195667,423,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,0.1904761904761904,0,0.3333333333333333,0.095238095,0,0.3809523809523809
43661283@N00,2340,80786,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,0,0,0,0,0,1
43661283@N00,2341,10424,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,,,,,0,,,,,0,0,0,0,0,0,1
43661283@N00,2342,164178,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,0,0,0,0,0,1
43661283@N00,2343,50817,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,0,0,0,0,0,1
43667248@N00,2344,9138,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,1,0,0,0
43667248@N00,2345,1998,National_Monument_of_Scotland,Historical,55.954722,-3.181806,999,National_Monument_of_Scotland,Historical,55.954722,-3.181806,999,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,1,0,0,0
43707957@N02,2346,5944,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,1
44036847@N05,2347,7570,Balmoral_Hotel,Structure,55.9528694,-3.1895083,1559,Balmoral_Hotel,Structure,55.9528694,-3.1895083,1559,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.086956522,0,0.4782608695652174,0,0,0.4347826086956521
44036847@N05,2348,120121,Scott_Monument,Historical,55.952417,-3.193278,1887,St_Giles%27_Cathedral,Cultural,55.94944,-3.19083,4452,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,"New_College,_Edinburgh",Structure,55.9498,-3.1952,2972,0.086956522,0,0.4782608695652174,0,0,0.4347826086956521
44036847@N05,2349,74257,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,0.086956522,0,0.4782608695652174,0,0,0.4347826086956521
44043718@N00,2350,6341,Edinburgh_Castle,Historical,55.948611,-3.200833,4569,Scottish_Parliament_Building,Structure,55.952158,-3.175204,886,Scottish_Parliament_Building,Structure,55.952158,-3.175204,886,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0.3333333333333333,0,0,0.6666666666666666
44124341325@N01,2351,1726,Royal_Scottish_Academy_Building,Structure,55.95175,-3.196389,1726,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.4736842105263157,0,0.052631579,0.1052631578947368,0,0.3684210526315789
44124341325@N01,2352,1303,"Parliament_House,_Edinburgh",Structure,55.94917,-3.19056,1303,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.4736842105263157,0,0.052631579,0.1052631578947368,0,0.3684210526315789
44124341325@N01,2353,886,Scottish_Parliament_Building,Structure,55.952158,-3.175204,886,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.4736842105263157,0,0.052631579,0.1052631578947368,0,0.3684210526315789
44124341325@N01,2354,3140,National_Museum_of_Scotland,Museum,55.94694,-3.19,3140,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.4736842105263157,0,0.052631579,0.1052631578947368,0,0.3684210526315789
