userID,seqID,totalFreq,movingpath0,theme0,lat0,long0,poiFreq0,movingpath1,theme1,lat1,long1,poiFreq1,movingpath2,theme2,lat2,long2,poiFreq2,movingpath3,theme3,lat3,long3,poiFreq3,movingpath4,theme4,lat4,long4,poiFreq4,movingpath5,theme5,lat5,long5,poiFreq5,movingpath6,theme6,lat6,long6,poiFreq6,movingpath7,theme7,lat7,long7,poiFreq7,movingpath8,theme8,lat8,long8,poiFreq8,movingpath9,theme9,lat9,long9,poiFreq9,pref_Education,pref_Museum,pref_Park,pref_Religion,pref_Shopping,pref_Structure,pref_Transport
51168133@N00,1305,12809,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Gallery_of_Modern_Art,Museum,55.8602,-4.25249,618,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Gallery_of_Modern_Art,Museum,55.8602,-4.25249,618,Gallery_of_Modern_Art,Museum,55.8602,-4.25249,618,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,0.2,0.3,0,0.2,0.1,0,0.2
51207064@N00,1306,1436,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.069767442,0.1395348837209302,0,0.023255814,0.2790697674418604,0.093023256,0.3953488372093023
51207064@N00,1307,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.069767442,0.1395348837209302,0,0.023255814,0.2790697674418604,0.093023256,0.3953488372093023
51207064@N00,1308,3392,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.069767442,0.1395348837209302,0,0.023255814,0.2790697674418604,0.093023256,0.3953488372093023
51207064@N00,1309,758,Glasgow_Royal_Concert_Hall,Structure,55.864503,-4.252921,379,Glasgow_Royal_Concert_Hall,Structure,55.864503,-4.252921,379,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.069767442,0.1395348837209302,0,0.023255814,0.2790697674418604,0.093023256,0.3953488372093023
51207064@N00,1310,618,Gallery_of_Modern_Art,Museum,55.8602,-4.25249,618,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.069767442,0.1395348837209302,0,0.023255814,0.2790697674418604,0.093023256,0.3953488372093023
51207064@N00,1311,618,Gallery_of_Modern_Art,Museum,55.8602,-4.25249,618,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.069767442,0.1395348837209302,0,0.023255814,0.2790697674418604,0.093023256,0.3953488372093023
51207064@N00,1312,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.069767442,0.1395348837209302,0,0.023255814,0.2790697674418604,0.093023256,0.3953488372093023
51207064@N00,1313,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.069767442,0.1395348837209302,0,0.023255814,0.2790697674418604,0.093023256,0.3953488372093023
51207064@N00,1314,2982,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.069767442,0.1395348837209302,0,0.023255814,0.2790697674418604,0.093023256,0.3953488372093023
51207064@N00,1315,848,Buchanan_Street,Shopping,55.8606833,-4.254111,848,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.069767442,0.1395348837209302,0,0.023255814,0.2790697674418604,0.093023256,0.3953488372093023
51207064@N00,1316,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.069767442,0.1395348837209302,0,0.023255814,0.2790697674418604,0.093023256,0.3953488372093023
51207064@N00,1317,7878,Buchanan_Street,Shopping,55.8606833,-4.254111,848,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Gallery_of_Modern_Art,Museum,55.8602,-4.25249,618,,,,,0,0.069767442,0.1395348837209302,0,0.023255814,0.2790697674418604,0.093023256,0.3953488372093023
51207064@N00,1318,19,Glasgow_Central_Mosque,Religion,55.8525,-4.25083,19,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.069767442,0.1395348837209302,0,0.023255814,0.2790697674418604,0.093023256,0.3953488372093023
51207064@N00,1319,379,Glasgow_Royal_Concert_Hall,Structure,55.864503,-4.252921,379,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.069767442,0.1395348837209302,0,0.023255814,0.2790697674418604,0.093023256,0.3953488372093023
51207064@N00,1320,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.069767442,0.1395348837209302,0,0.023255814,0.2790697674418604,0.093023256,0.3953488372093023
51207064@N00,1321,1854,Gallery_of_Modern_Art,Museum,55.8602,-4.25249,618,Gallery_of_Modern_Art,Museum,55.8602,-4.25249,618,Gallery_of_Modern_Art,Museum,55.8602,-4.25249,618,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.069767442,0.1395348837209302,0,0.023255814,0.2790697674418604,0.093023256,0.3953488372093023
51207064@N00,1322,3664,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.069767442,0.1395348837209302,0,0.023255814,0.2790697674418604,0.093023256,0.3953488372093023
51207064@N00,1323,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.069767442,0.1395348837209302,0,0.023255814,0.2790697674418604,0.093023256,0.3953488372093023
51207064@N00,1324,3762,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Glasgow_Royal_Concert_Hall,Structure,55.864503,-4.252921,379,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,,,,,0,,,,,0,,,,,0,,,,,0,0.069767442,0.1395348837209302,0,0.023255814,0.2790697674418604,0.093023256,0.3953488372093023
51272891@N00,1325,2450,Gallery_of_Modern_Art,Museum,55.8602,-4.25249,618,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.3333333333333333,0,0,0,0,0.6666666666666666
52043939@N00,1326,34488,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,0.6756756756756757,0,0,0,0,0.054054054,0.2702702702702703
52043939@N00,1327,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.6756756756756757,0,0,0,0,0.054054054,0.2702702702702703
52043939@N00,1328,5070,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,University_of_Glasgow,Education,55.87194,-4.2875,338,0.6756756756756757,0,0,0,0,0.054054054,0.2702702702702703
52043939@N00,1329,742,Clyde_Auditorium,Structure,55.859496,-4.287962,371,Clyde_Auditorium,Structure,55.859496,-4.287962,371,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.6756756756756757,0,0,0,0,0.054054054,0.2702702702702703
52043939@N00,1330,14656,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,0.6756756756756757,0,0,0,0,0.054054054,0.2702702702702703
52043939@N00,1331,4311,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.6756756756756757,0,0,0,0,0.054054054,0.2702702702702703
52043939@N00,1332,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.6756756756756757,0,0,0,0,0.054054054,0.2702702702702703
52686644@N04,1333,758,Glasgow_Royal_Concert_Hall,Structure,55.864503,-4.252921,379,Glasgow_Royal_Concert_Hall,Structure,55.864503,-4.252921,379,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.6923076923076923,0,0,0,0,0.2692307692307692,0.038461538
52686644@N04,1334,1034,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.6923076923076923,0,0,0,0,0.2692307692307692,0.038461538
52686644@N04,1335,19174,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,0.6923076923076923,0,0,0,0,0.2692307692307692,0.038461538
52686644@N04,1336,10059,Glasgow_Royal_Concert_Hall,Structure,55.864503,-4.252921,379,Glasgow_Royal_Concert_Hall,Structure,55.864503,-4.252921,379,Glasgow_Royal_Concert_Hall,Structure,55.864503,-4.252921,379,Willow_Tearooms,Structure,55.86502917,-4.26116083,439,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,Royal_Scottish_Academy_of_Music_and_Drama,Education,55.86254,-4.2567,517,0.6923076923076923,0,0,0,0,0.2692307692307692,0.038461538
52686644@N04,1337,439,Willow_Tearooms,Structure,55.86502917,-4.26116083,439,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.6923076923076923,0,0,0,0,0.2692307692307692,0.038461538
52686644@N04,1338,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.6923076923076923,0,0,0,0,0.2692307692307692,0.038461538
52721565@N00,1339,371,Clyde_Auditorium,Structure,55.859496,-4.287962,371,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,1,0
52947246@N00,1340,2725,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,1,0,0,0
52947246@N00,1341,1090,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,1,0,0,0
52947246@N00,1342,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,1,0,0,0
53016579@N00,1343,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.4,0,0,0,0.6,0,0
53016579@N00,1344,2873,Ashton_Lane,Shopping,55.874757,-4.292865,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.4,0,0,0,0.6,0,0
53016579@N00,1345,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.4,0,0,0,0.6,0,0
53579671@N08,1346,8443,Glasgow_Royal_Concert_Hall,Structure,55.864503,-4.252921,379,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,Glasgow_School_of_Art,Education,55.86611,-4.26389,1008,,,,,0,0.8888888888888888,0,0,0,0,0.1111111111111111,0
53627666@N00,1347,1090,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1176470588235294,0.1176470588235294,0,0.6470588235294118,0,0.1176470588235294,0
53627666@N00,1348,1090,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1176470588235294,0.1176470588235294,0,0.6470588235294118,0,0.1176470588235294,0
53627666@N00,1349,3961,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,Gallery_of_Modern_Art,Museum,55.8602,-4.25249,618,Gallery_of_Modern_Art,Museum,55.8602,-4.25249,618,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,,,,,0,,,,,0,,,,,0,0.1176470588235294,0.1176470588235294,0,0.6470588235294118,0,0.1176470588235294,0
53627666@N00,1350,670,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,University_of_Strathclyde,Education,55.8617167,-4.241699833,125,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1176470588235294,0.1176470588235294,0,0.6470588235294118,0,0.1176470588235294,0
53627666@N00,1351,670,University_of_Strathclyde,Education,55.8617167,-4.241699833,125,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1176470588235294,0.1176470588235294,0,0.6470588235294118,0,0.1176470588235294,0
53627666@N00,1352,371,Clyde_Auditorium,Structure,55.859496,-4.287962,371,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1176470588235294,0.1176470588235294,0,0.6470588235294118,0,0.1176470588235294,0
53627666@N00,1353,371,Clyde_Auditorium,Structure,55.859496,-4.287962,371,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1176470588235294,0.1176470588235294,0,0.6470588235294118,0,0.1176470588235294,0
53650733@N06,1354,3926,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,Glasgow_International_Hilton_Hotel,Structure,55.8613694,-4.26861,111,,,,,0,,,,,0,0,0.095238095,0,0.3333333333333333,0,0.4285714285714285,0.1428571428571428
53650733@N06,1355,4473,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.095238095,0,0.3333333333333333,0,0.4285714285714285,0.1428571428571428
53650733@N06,1356,555,Glasgow_International_Hilton_Hotel,Structure,55.8613694,-4.26861,111,Glasgow_International_Hilton_Hotel,Structure,55.8613694,-4.26861,111,Glasgow_International_Hilton_Hotel,Structure,55.8613694,-4.26861,111,Glasgow_International_Hilton_Hotel,Structure,55.8613694,-4.26861,111,Glasgow_International_Hilton_Hotel,Structure,55.8613694,-4.26861,111,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.095238095,0,0.3333333333333333,0,0.4285714285714285,0.1428571428571428
53650733@N06,1357,1538,Kelvingrove_Art_Gallery_and_Museum,Museum,55.8685806,-4.2905056,769,Kelvingrove_Art_Gallery_and_Museum,Museum,55.8685806,-4.2905056,769,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.095238095,0,0.3333333333333333,0,0.4285714285714285,0.1428571428571428
53650733@N06,1358,333,Glasgow_International_Hilton_Hotel,Structure,55.8613694,-4.26861,111,Glasgow_International_Hilton_Hotel,Structure,55.8613694,-4.26861,111,Glasgow_International_Hilton_Hotel,Structure,55.8613694,-4.26861,111,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.095238095,0,0.3333333333333333,0,0.4285714285714285,0.1428571428571428
53933526@N02,1359,510,Clyde_Auditorium,Structure,55.859496,-4.287962,371,Glasgow_Museum_of_Transport,Museum,55.8687,-4.295,139,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.5,0,0,0,0.5,0
54133975@N08,1360,379,Glasgow_Royal_Concert_Hall,Structure,55.864503,-4.252921,379,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666
54133975@N08,1361,2982,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,Glasgow_Central_railway_station,Transport,55.858,-4.258,1491,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666
54444377@N00,1362,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0.8,0.2,0,0
54444377@N00,1363,2180,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,"St._Mungo%27s_Cathedral,_Glasgow",Religion,55.862972,-4.234444,545,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0.8,0.2,0,0
54458860@N00,1364,76,Ibrox_Stadium,Structure,55.8532056,-4.3092583,76,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.1666666666666666,0,0,0.3333333333333333,0.1666666666666666,0.3333333333333333
54458860@N00,1365,1534,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,Gallery_of_Modern_Art,Museum,55.8602,-4.25249,618,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.1666666666666666,0,0,0.3333333333333333,0.1666666666666666,0.3333333333333333
54458860@N00,1366,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.1666666666666666,0,0,0.3333333333333333,0.1666666666666666,0.3333333333333333
54458860@N00,1367,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.1666666666666666,0,0,0.3333333333333333,0.1666666666666666,0.3333333333333333
54458860@N00,1368,718,Ashton_Lane,Shopping,55.874757,-4.292865,718,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.1666666666666666,0,0,0.3333333333333333,0.1666666666666666,0.3333333333333333
54549576@N00,1369,2226,Clyde_Auditorium,Structure,55.859496,-4.287962,371,Clyde_Auditorium,Structure,55.859496,-4.287962,371,Clyde_Auditorium,Structure,55.859496,-4.287962,371,Clyde_Auditorium,Structure,55.859496,-4.287962,371,Clyde_Auditorium,Structure,55.859496,-4.287962,371,Clyde_Auditorium,Structure,55.859496,-4.287962,371,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,1,0
54549576@N00,1370,371,Clyde_Auditorium,Structure,55.859496,-4.287962,371,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,1,0
54799099@N00,1371,916,Glasgow_Queen_Street_railway_station,Transport,55.8622,-4.2512,916,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,1
55329285@N05,1372,4311,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.8691588785046729,0,0.031152648,0,0.099688474,0,0
55329285@N05,1373,21555,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,University_of_Glasgow_Medical_School,Education,55.872,-4.288,1437,0.8691588785046729,0,0.031152648,0,0.099688474,0,0
