userID,seqID,totalFreq,movingpath0,theme0,lat0,long0,poiFreq0,movingpath1,theme1,lat1,long1,poiFreq1,movingpath2,theme2,lat2,long2,poiFreq2,movingpath3,theme3,lat3,long3,poiFreq3,movingpath4,theme4,lat4,long4,poiFreq4,movingpath5,theme5,lat5,long5,poiFreq5,movingpath6,theme6,lat6,long6,poiFreq6,movingpath7,theme7,lat7,long7,poiFreq7,movingpath8,theme8,lat8,long8,poiFreq8,movingpath9,theme9,lat9,long9,poiFreq9,pref_Amusement,pref_Entertainment,pref_Historical,pref_Park
48182578@N00,493,1307,Osaka_Castle,Park,34.68722,135.52583,1307,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,1
48338222@N05,494,1307,Osaka_Castle,Park,34.68722,135.52583,1307,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,1
48355243@N00,495,1575,HEP_Five,Amusement,34.7040028,135.5004466,315,HEP_Five,Amusement,34.7040028,135.5004466,315,HEP_Five,Amusement,34.7040028,135.5004466,315,HEP_Five,Amusement,34.7040028,135.5004466,315,HEP_Five,Amusement,34.7040028,135.5004466,315,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,1,0,0,0
48566562@N06,496,9822,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,,,,,0,0.4545454545454545,0,0,0.5454545454545454
48566562@N06,497,1772,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.4545454545454545,0,0,0.5454545454545454
48889122860@N01,498,2094,Ky%C5%8Dbashi#Osaka,Entertainment,35.6751778,139.7692944,349,Ky%C5%8Dbashi#Osaka,Entertainment,35.6751778,139.7692944,349,Ky%C5%8Dbashi#Osaka,Entertainment,35.6751778,139.7692944,349,Ky%C5%8Dbashi#Osaka,Entertainment,35.6751778,139.7692944,349,Ky%C5%8Dbashi#Osaka,Entertainment,35.6751778,139.7692944,349,Ky%C5%8Dbashi#Osaka,Entertainment,35.6751778,139.7692944,349,,,,,0,,,,,0,,,,,0,,,,,0,0,1,0,0
48912436@N07,499,3839,Ky%C5%8Dbashi#Osaka,Entertainment,35.6751778,139.7692944,349,Ky%C5%8Dbashi#Osaka,Entertainment,35.6751778,139.7692944,349,Ky%C5%8Dbashi#Osaka,Entertainment,35.6751778,139.7692944,349,Ky%C5%8Dbashi#Osaka,Entertainment,35.6751778,139.7692944,349,Ky%C5%8Dbashi#Osaka,Entertainment,35.6751778,139.7692944,349,Ky%C5%8Dbashi#Osaka,Entertainment,35.6751778,139.7692944,349,Ky%C5%8Dbashi#Osaka,Entertainment,35.6751778,139.7692944,349,Ky%C5%8Dbashi#Osaka,Entertainment,35.6751778,139.7692944,349,Ky%C5%8Dbashi#Osaka,Entertainment,35.6751778,139.7692944,349,Ky%C5%8Dbashi#Osaka,Entertainment,35.6751778,139.7692944,349,0,1,0,0
49071064@N00,500,945,HEP_Five,Amusement,34.7040028,135.5004466,315,HEP_Five,Amusement,34.7040028,135.5004466,315,HEP_Five,Amusement,34.7040028,135.5004466,315,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,1,0,0,0
49176583@N00,501,1047,Ky%C5%8Dbashi#Osaka,Entertainment,35.6751778,139.7692944,349,Ky%C5%8Dbashi#Osaka,Entertainment,35.6751778,139.7692944,349,Ky%C5%8Dbashi#Osaka,Entertainment,35.6751778,139.7692944,349,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,1,0,0
49296659@N00,502,1307,Osaka_Castle,Park,34.68722,135.52583,1307,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,1
49296659@N00,503,1307,Osaka_Castle,Park,34.68722,135.52583,1307,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,1
49296659@N00,504,1307,Osaka_Castle,Park,34.68722,135.52583,1307,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,1
49296659@N00,505,5228,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,1
49395947@N00,506,42,D%C5%8Dtonbori,Entertainment,34.668507,135.480684,21,D%C5%8Dtonbori,Entertainment,34.668507,135.480684,21,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1470588235294117,0.7058823529411765,0,0.1470588235294117
49395947@N00,507,36,Nagai_Park,Park,34.61194,135.52056,36,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1470588235294117,0.7058823529411765,0,0.1470588235294117
49395947@N00,508,1230,Shinsaibashi,Entertainment,34.6725,135.5,297,Shinsaibashi,Entertainment,34.6725,135.5,297,Shinsaibashi,Entertainment,34.6725,135.5,297,Shinsaibashi,Entertainment,34.6725,135.5,297,D%C5%8Dtonbori,Entertainment,34.668507,135.480684,21,D%C5%8Dtonbori,Entertainment,34.668507,135.480684,21,,,,,0,,,,,0,,,,,0,,,,,0,0.1470588235294117,0.7058823529411765,0,0.1470588235294117
49395947@N00,509,297,Shinsaibashi,Entertainment,34.6725,135.5,297,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1470588235294117,0.7058823529411765,0,0.1470588235294117
49395947@N00,510,594,Shinsaibashi,Entertainment,34.6725,135.5,297,Shinsaibashi,Entertainment,34.6725,135.5,297,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1470588235294117,0.7058823529411765,0,0.1470588235294117
49395947@N00,511,297,Shinsaibashi,Entertainment,34.6725,135.5,297,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1470588235294117,0.7058823529411765,0,0.1470588235294117
49395947@N00,512,891,Shinsaibashi,Entertainment,34.6725,135.5,297,Shinsaibashi,Entertainment,34.6725,135.5,297,Shinsaibashi,Entertainment,34.6725,135.5,297,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1470588235294117,0.7058823529411765,0,0.1470588235294117
49395947@N00,513,297,Shinsaibashi,Entertainment,34.6725,135.5,297,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1470588235294117,0.7058823529411765,0,0.1470588235294117
49395947@N00,514,108,Nagai_Park,Park,34.61194,135.52056,36,Nagai_Park,Park,34.61194,135.52056,36,Nagai_Park,Park,34.61194,135.52056,36,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1470588235294117,0.7058823529411765,0,0.1470588235294117
49395947@N00,515,594,Shinsaibashi,Entertainment,34.6725,135.5,297,Shinsaibashi,Entertainment,34.6725,135.5,297,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1470588235294117,0.7058823529411765,0,0.1470588235294117
49395947@N00,516,74,"Doyama,_Osaka,_Japan",Entertainment,34.703165,135.502882,74,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1470588235294117,0.7058823529411765,0,0.1470588235294117
49395947@N00,517,36,Nagai_Park,Park,34.61194,135.52056,36,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1470588235294117,0.7058823529411765,0,0.1470588235294117
49395947@N00,518,297,Shinsaibashi,Entertainment,34.6725,135.5,297,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1470588235294117,0.7058823529411765,0,0.1470588235294117
49395947@N00,519,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1470588235294117,0.7058823529411765,0,0.1470588235294117
49395947@N00,520,74,"Doyama,_Osaka,_Japan",Entertainment,34.703165,135.502882,74,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1470588235294117,0.7058823529411765,0,0.1470588235294117
49395947@N00,521,21,D%C5%8Dtonbori,Entertainment,34.668507,135.480684,21,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1470588235294117,0.7058823529411765,0,0.1470588235294117
49395947@N00,522,297,Shinsaibashi,Entertainment,34.6725,135.5,297,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1470588235294117,0.7058823529411765,0,0.1470588235294117
49395947@N00,523,74,"Doyama,_Osaka,_Japan",Entertainment,34.703165,135.502882,74,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1470588235294117,0.7058823529411765,0,0.1470588235294117
49395947@N00,524,1797,Tenn%C5%8Dji_Zoo,Amusement,34.652556,135.508496,599,Tenn%C5%8Dji_Zoo,Amusement,34.652556,135.508496,599,Tenn%C5%8Dji_Zoo,Amusement,34.652556,135.508496,599,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1470588235294117,0.7058823529411765,0,0.1470588235294117
49395947@N00,525,315,HEP_Five,Amusement,34.7040028,135.5004466,315,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1470588235294117,0.7058823529411765,0,0.1470588235294117
49462908@N00,526,8658,HEP_Five,Amusement,34.7040028,135.5004466,315,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,HEP_Five,Amusement,34.7040028,135.5004466,315,HEP_Five,Amusement,34.7040028,135.5004466,315,HEP_Five,Amusement,34.7040028,135.5004466,315,Namba,Entertainment,34.66722,135.50028,514,Namba,Entertainment,34.66722,135.50028,514,Namba,Entertainment,34.66722,135.50028,514,0.8571428571428571,0.1428571428571428,0,0
49462908@N00,527,8859,Tempozan_Ferris_Wheel,Amusement,34.6561657,135.431031,253,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Tempozan_Ferris_Wheel,Amusement,34.6561657,135.431031,253,0.8571428571428571,0.1428571428571428,0,0
49462908@N00,528,253,Tempozan_Ferris_Wheel,Amusement,34.6561657,135.431031,253,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.8571428571428571,0.1428571428571428,0,0
49503111483@N01,529,349,Ky%C5%8Dbashi#Osaka,Entertainment,35.6751778,139.7692944,349,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,1,0,0
49708294@N07,530,413,Shinsekai,Entertainment,34.65222,135.50611,413,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,1,0,0
49787588@N00,531,630,HEP_Five,Amusement,34.7040028,135.5004466,315,HEP_Five,Amusement,34.7040028,135.5004466,315,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.75,0.25,0,0
49787588@N00,532,253,Tempozan_Ferris_Wheel,Amusement,34.6561657,135.431031,253,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.75,0.25,0,0
49787588@N00,533,349,Ky%C5%8Dbashi#Osaka,Entertainment,35.6751778,139.7692944,349,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.75,0.25,0,0
49895655@N06,534,297,Shinsaibashi,Entertainment,34.6725,135.5,297,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,1,0,0
49895655@N06,535,514,Namba,Entertainment,34.66722,135.50028,514,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,1,0,0
49948988@N03,536,66,J%C5%ABs%C5%8D,Entertainment,34.71971,135.482755,66,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.5,0.5,0,0
49948988@N03,537,315,HEP_Five,Amusement,34.7040028,135.5004466,315,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.5,0.5,0,0
49968453@N02,538,427,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,,,,,0,,,,,0,,,,,0,0.030769231,0.2615384615384615,0,0.7076923076923077
49968453@N02,539,61,Utsubo_Park,Park,34.685055,135.492786,61,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.030769231,0.2615384615384615,0,0.7076923076923077
49968453@N02,540,315,HEP_Five,Amusement,34.7040028,135.5004466,315,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.030769231,0.2615384615384615,0,0.7076923076923077
49968453@N02,541,1013,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,Shinsaibashi,Entertainment,34.6725,135.5,297,Shinsaibashi,Entertainment,34.6725,135.5,297,Shinsaibashi,Entertainment,34.6725,135.5,297,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.030769231,0.2615384615384615,0,0.7076923076923077
49968453@N02,542,125,Amerikamura,Entertainment,34.672086,135.49796,125,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.030769231,0.2615384615384615,0,0.7076923076923077
49968453@N02,543,122,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.030769231,0.2615384615384615,0,0.7076923076923077
49968453@N02,544,183,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.030769231,0.2615384615384615,0,0.7076923076923077
49968453@N02,545,488,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,,,,,0,,,,,0,0.030769231,0.2615384615384615,0,0.7076923076923077
49968453@N02,546,122,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.030769231,0.2615384615384615,0,0.7076923076923077
49968453@N02,547,197,Nakanoshima_Park,Park,34.693056,135.506431,197,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.030769231,0.2615384615384615,0,0.7076923076923077
49968453@N02,548,791,Shinsaibashi,Entertainment,34.6725,135.5,297,Shinsaibashi,Entertainment,34.6725,135.5,297,Nakanoshima_Park,Park,34.693056,135.506431,197,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.030769231,0.2615384615384615,0,0.7076923076923077
49968453@N02,549,297,Shinsaibashi,Entertainment,34.6725,135.5,297,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.030769231,0.2615384615384615,0,0.7076923076923077
49968453@N02,550,61,Utsubo_Park,Park,34.685055,135.492786,61,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.030769231,0.2615384615384615,0,0.7076923076923077
49968453@N02,551,122,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.030769231,0.2615384615384615,0,0.7076923076923077
49968453@N02,552,297,Shinsaibashi,Entertainment,34.6725,135.5,297,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.030769231,0.2615384615384615,0,0.7076923076923077
49968453@N02,553,376,Utsubo_Park,Park,34.685055,135.492786,61,HEP_Five,Amusement,34.7040028,135.5004466,315,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.030769231,0.2615384615384615,0,0.7076923076923077
49968453@N02,554,558,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,Amerikamura,Entertainment,34.672086,135.49796,125,Amerikamura,Entertainment,34.672086,135.49796,125,Amerikamura,Entertainment,34.672086,135.49796,125,,,,,0,,,,,0,,,,,0,,,,,0,0.030769231,0.2615384615384615,0,0.7076923076923077
49968453@N02,555,122,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.030769231,0.2615384615384615,0,0.7076923076923077
49968453@N02,556,413,Shinsekai,Entertainment,34.65222,135.50611,413,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.030769231,0.2615384615384615,0,0.7076923076923077
49968453@N02,557,296,"Doyama,_Osaka,_Japan",Entertainment,34.703165,135.502882,74,"Doyama,_Osaka,_Japan",Entertainment,34.703165,135.502882,74,"Doyama,_Osaka,_Japan",Entertainment,34.703165,135.502882,74,"Doyama,_Osaka,_Japan",Entertainment,34.703165,135.502882,74,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.030769231,0.2615384615384615,0,0.7076923076923077
49968453@N02,558,349,Ky%C5%8Dbashi#Osaka,Entertainment,35.6751778,139.7692944,349,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.030769231,0.2615384615384615,0,0.7076923076923077
49968453@N02,559,793,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,0.030769231,0.2615384615384615,0,0.7076923076923077
50038401@N02,560,37008,Namba,Entertainment,34.66722,135.50028,514,Namba,Entertainment,34.66722,135.50028,514,Namba,Entertainment,34.66722,135.50028,514,Namba,Entertainment,34.66722,135.50028,514,Namba,Entertainment,34.66722,135.50028,514,Namba,Entertainment,34.66722,135.50028,514,Namba,Entertainment,34.66722,135.50028,514,Namba,Entertainment,34.66722,135.50028,514,Namba,Entertainment,34.66722,135.50028,514,Namba,Entertainment,34.66722,135.50028,514,0,0.5,0,0.5
50038401@N02,561,22219,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,0,0.5,0,0.5
50046321@N08,562,305,%C5%8Csaka_Tenmang%C5%AB_Shrine,Historical,34.696025,135.5126194,305,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
50046321@N08,563,2,Tobita_Shinchi,Entertainment,34.644325,135.5054444,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
50046321@N08,564,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
50507715@N00,565,125,Amerikamura,Entertainment,34.672086,135.49796,125,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,1,0,0
50879288@N06,566,122,Utsubo_Park,Park,34.685055,135.492786,61,Utsubo_Park,Park,34.685055,135.492786,61,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,1
50893125@N03,567,197,Nakanoshima_Park,Park,34.693056,135.506431,197,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,1
50893125@N03,568,61,Utsubo_Park,Park,34.685055,135.492786,61,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,1
50893125@N03,569,61,Utsubo_Park,Park,34.685055,135.492786,61,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,1
51035566865@N01,570,698,Ky%C5%8Dbashi#Osaka,Entertainment,35.6751778,139.7692944,349,Ky%C5%8Dbashi#Osaka,Entertainment,35.6751778,139.7692944,349,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,1,0,0
51035640596@N01,571,7842,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,,,,,0,,,,,0,,,,,0,,,,,0,0.1428571428571428,0,0,0.8571428571428571
51035640596@N01,572,512,Universal_Studios_Japan,Amusement,34.66472,135.43306,512,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1428571428571428,0,0,0.8571428571428571
51035737977@N01,573,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.5,0.25,0,0.25
51035737977@N01,574,2481,Namba,Entertainment,34.66722,135.50028,514,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,Osaka_Castle,Park,34.68722,135.52583,1307,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.5,0.25,0,0.25
52013277@N02,575,1307,Osaka_Castle,Park,34.68722,135.52583,1307,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,1
52043939@N00,576,1980,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,1,0,0,0
52043939@N00,577,11518,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,Osaka_Aquarium_Kaiyukan,Amusement,34.654472,135.428889,886,1,0,0,0
52147872@N00,578,297,Shinsaibashi,Entertainment,34.6725,135.5,297,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,1,0,0
52527003@N00,579,6574,Osaka_Castle,Park,34.68722,135.52583,1307,Osaka_Castle,Park,34.68722,135.52583,1307,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,Umeda_Sky_Building,Amusement,34.70528,135.48972,660,,,,,0,,,,,0,0.75,0,0,0.25
52585985@N06,580,1307,Osaka_Castle,Park,34.68722,135.52583,1307,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,1
