userID,Year,Month,Season,movingpath1,poiID1,theme1,subTheme1,lat1,long1,poiFreq1,movingpath2,poiID2,theme2,subTheme2,lat2,long2,poiFreq2,movingpath3,poiID3,theme3,subTheme3,lat3,long3,poiFreq3,movingpath4,poiID4,theme4,subTheme4,lat4,long4,poiFreq4,movingpath5,poiID5,theme5,subTheme5,lat5,long5,poiFreq5,movingpath6,poiID6,theme6,subTheme6,lat6,long6,poiFreq6,movingpath7,poiID7,theme7,subTheme7,lat7,long7,poiFreq7,movingpath8,poiID8,theme8,subTheme8,lat8,long8,poiFreq8,movingpath9,poiID9,theme9,subTheme9,lat9,long9,poiFreq9,movingpath10,poiID10,theme10,subTheme10,lat10,long10,poiFreq10,movingpath11,poiID11,theme11,subTheme11,lat11,long11,poiFreq11,movingpath12,poiID12,theme12,subTheme12,lat12,long12,poiFreq12,movingpath13,poiID13,theme13,subTheme13,lat13,long13,poiFreq13,movingpath14,poiID14,theme14,subTheme14,lat14,long14,poiFreq14,movingpath15,poiID15,theme15,subTheme15,lat15,long15,poiFreq15,movingpath16,poiID16,theme16,subTheme16,lat16,long16,poiFreq16,movingpath17,poiID17,theme17,subTheme17,lat17,long17,poiFreq17,movingpath18,poiID18,theme18,subTheme18,lat18,long18,poiFreq18,movingpath19,poiID19,theme19,subTheme19,lat19,long19,poiFreq19,movingpath20,poiID20,theme20,subTheme20,lat20,long20,poiFreq20,movingpath21,poiID21,theme21,subTheme21,lat21,long21,poiFreq21,movingpath22,poiID22,theme22,subTheme22,lat22,long22,poiFreq22,movingpath23,poiID23,theme23,subTheme23,lat23,long23,poiFreq23,movingpath24,poiID24,theme24,subTheme24,lat24,long24,poiFreq24,movingpath25,poiID25,theme25,subTheme25,lat25,long25,poiFreq25,movingpath26,poiID26,theme26,subTheme26,lat26,long26,poiFreq26,movingpath27,poiID27,theme27,subTheme27,lat27,long27,poiFreq27,movingpath28,poiID28,theme28,subTheme28,lat28,long28,poiFreq28,movingpath29,poiID29,theme29,subTheme29,lat29,long29,poiFreq29,movingpath30,poiID30,theme30,subTheme30,lat30,long30,poiFreq30,movingpath31,poiID31,theme31,subTheme31,lat31,long31,poiFreq31,movingpath32,poiID32,theme32,subTheme32,lat32,long32,poiFreq32,movingpath33,poiID33,theme33,subTheme33,lat33,long33,poiFreq33,movingpath34,poiID34,theme34,subTheme34,lat34,long34,poiFreq34,movingpath35,poiID35,theme35,subTheme35,lat35,long35,poiFreq35,movingpath36,poiID36,theme36,subTheme36,lat36,long36,poiFreq36,movingpath37,poiID37,theme37,subTheme37,lat37,long37,poiFreq37,movingpath38,poiID38,theme38,subTheme38,lat38,long38,poiFreq38,pref_Community Use,pref_Education Centre,pref_Health Services,pref_Leisure/Recreation,pref_Mixed Use,pref_Office,pref_Place Of Assembly,pref_Place of Worship,pref_Purpose Built,pref_Residential Accommodation,pref_Retail,pref_Specialist Residential Accommodation,pref_Transport,pref_Vacant Land
52618473@N02,2013,1,Summer,University Square,40,Leisure/Recreation,Informal Outdoor Facility (Park/Garden/Reserve),-37.80041071,144.9603983,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189189189,0.081081081,0,0.189189189,0.081081081,0,0.216216216,0.027027027,0.027027027,0,0.081081081,0,0.108108108,0
52618473@N02,2013,2,Summer,Queen Victoria Market,47,Retail,Retail,-37.8075002,144.9571585,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189189189,0.081081081,0,0.189189189,0.081081081,0,0.216216216,0.027027027,0.027027027,0,0.081081081,0,0.108108108,0
52618473@N02,2013,3,Autumn,Melbourne Visitor Centre,230,Community Use,Visitor Centre,-37.81773524,144.9679371,476,University of Melbourne,197,Education Centre,Tertiary (University),-37.79828923,144.9609952,102,University Square,40,Leisure/Recreation,Informal Outdoor Facility (Park/Garden/Reserve),-37.80041071,144.9603983,15,Forum Theatre,189,Place Of Assembly,Theatre Live,-37.81648541,144.9693866,765,Southern Cross Railway Station,61,Transport,Railway Station,-37.81816331,144.9529447,122,Flinders Street Railway Station,190,Transport,Railway Station,-37.8179063,144.9670648,351,Immigration Museum,187,Place Of Assembly,Art Gallery/Museum,-37.81917988,144.9604268,56,Princes Park,147,Leisure/Recreation,Informal Outdoor Facility (Park/Garden/Reserve),-37.78701617,144.9611152,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189189189,0.081081081,0,0.189189189,0.081081081,0,0.216216216,0.027027027,0.027027027,0,0.081081081,0,0.108108108,0
52618473@N02,2013,4,Autumn,All Nations Uniting Church,22,Place of Worship,Church,-37.79591553,144.9689811,8,Queen Victoria Market,47,Retail,Retail,-37.8075002,144.9571585,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189189189,0.081081081,0,0.189189189,0.081081081,0,0.216216216,0.027027027,0.027027027,0,0.081081081,0,0.108108108,0
52618473@N02,2013,5,Autumn,University of Melbourne,197,Education Centre,Tertiary (University),-37.79828923,144.9609952,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189189189,0.081081081,0,0.189189189,0.081081081,0,0.216216216,0.027027027,0.027027027,0,0.081081081,0,0.108108108,0
52618473@N02,2013,6,Winter,Melbourne General Cemetery,44,Community Use,Cemetery,-37.789189,144.965786,15,Melbourne Central Railway Station,163,Transport,Railway Station,-37.80977593,144.9626701,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189189189,0.081081081,0,0.189189189,0.081081081,0,0.216216216,0.027027027,0.027027027,0,0.081081081,0,0.108108108,0
52618473@N02,2013,8,Winter,University Square,40,Leisure/Recreation,Informal Outdoor Facility (Park/Garden/Reserve),-37.80041071,144.9603983,15,University of Melbourne,197,Education Centre,Tertiary (University),-37.79828923,144.9609952,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189189189,0.081081081,0,0.189189189,0.081081081,0,0.216216216,0.027027027,0.027027027,0,0.081081081,0,0.108108108,0
52618473@N02,2013,9,Spring,University Square,40,Leisure/Recreation,Informal Outdoor Facility (Park/Garden/Reserve),-37.80041071,144.9603983,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189189189,0.081081081,0,0.189189189,0.081081081,0,0.216216216,0.027027027,0.027027027,0,0.081081081,0,0.108108108,0
52618473@N02,2013,10,Spring,QV Village,203,Mixed Use,Retail/Office/Residential/Carpark,-37.81068919,144.9657146,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189189189,0.081081081,0,0.189189189,0.081081081,0,0.216216216,0.027027027,0.027027027,0,0.081081081,0,0.108108108,0
52618473@N02,2013,11,Spring,Royal Exhibition Building,220,Place Of Assembly,Art Gallery/Museum,-37.80460262,144.9715219,197,Forum Theatre,189,Place Of Assembly,Theatre Live,-37.81648541,144.9693866,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189189189,0.081081081,0,0.189189189,0.081081081,0,0.216216216,0.027027027,0.027027027,0,0.081081081,0,0.108108108,0
52618473@N02,2013,12,Summer,Royal Exhibition Building,220,Place Of Assembly,Art Gallery/Museum,-37.80460262,144.9715219,197,Victoria Police,35,Community Use,Police Station,-37.8164849,144.9664868,349,The Ian Potter Museum Of Art,196,Place Of Assembly,Art Gallery/Museum,-37.79739396,144.9641567,27,Melbourne Museum,124,Place Of Assembly,Art Gallery/Museum,-37.80355181,144.9716907,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189189189,0.081081081,0,0.189189189,0.081081081,0,0.216216216,0.027027027,0.027027027,0,0.081081081,0,0.108108108,0
52618473@N02,2014,1,Summer,Melbourne Aquarium,218,Purpose Built,Aquarium,-37.82096278,144.9584257,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189189189,0.081081081,0,0.189189189,0.081081081,0,0.216216216,0.027027027,0.027027027,0,0.081081081,0,0.108108108,0
52618473@N02,2014,2,Summer,State Library Victoria,65,Community Use,Public Buildings,-37.80998522,144.9643303,500,NGV International,130,Community Use,Public Buildings,-37.8230135,144.9693425,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189189189,0.081081081,0,0.189189189,0.081081081,0,0.216216216,0.027027027,0.027027027,0,0.081081081,0,0.108108108,0
52618473@N02,2014,3,Autumn,Lincoln Square,237,Leisure/Recreation,Informal Outdoor Facility (Park/Garden/Reserve),-37.80279197,144.9627609,18,NGV International,130,Community Use,Public Buildings,-37.8230135,144.9693425,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189189189,0.081081081,0,0.189189189,0.081081081,0,0.216216216,0.027027027,0.027027027,0,0.081081081,0,0.108108108,0
52618473@N02,2014,4,Autumn,State Library Victoria,65,Community Use,Public Buildings,-37.80998522,144.9643303,500,Hamer Hall,131,Place Of Assembly,Theatre Live,-37.8199901,144.9679921,331,Sandridge Rail Bridge,228,Leisure/Recreation,Informal Outdoor Facility (Park/Garden/Reserve),-37.8201763,144.9629811,156,Myer,235,Retail,Department Store,-37.8135912,144.9638551,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189189189,0.081081081,0,0.189189189,0.081081081,0,0.216216216,0.027027027,0.027027027,0,0.081081081,0,0.108108108,0
52645327@N08,2010,4,Autumn,City Baths,213,Leisure/Recreation,Major Sports & Recreation Facility,-37.80715854,144.9631898,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52952793@N00,2004,11,Spring,Southern Cross Railway Station,61,Transport,Railway Station,-37.81816331,144.9529447,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101694915,0,0,0.169491525,0.084745763,0.050847458,0.355932203,0,0.033898305,0,0.033898305,0.016949153,0.13559322,0.016949153
52952793@N00,2005,10,Spring,ANZ 'Gothic' Bank,242,Mixed Use,Retail/Office/Carpark,-37.81615807,144.9616737,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101694915,0,0,0.169491525,0.084745763,0.050847458,0.355932203,0,0.033898305,0,0.033898305,0.016949153,0.13559322,0.016949153
52952793@N00,2006,9,Spring,The Ian Potter Centre: NGV Australia,98,Place Of Assembly,Art Gallery/Museum,-37.81748314,144.969899,100,Federation Square,99,Leisure/Recreation,Informal Outdoor Facility (Park/Garden/Reserve),-37.81785166,144.9689636,386,Hamer Hall,131,Place Of Assembly,Theatre Live,-37.8199901,144.9679921,331,Southgate Arts and Leisure Precinct,84,Mixed Use,Retail/Office/Carpark,-37.82022458,144.9659891,336,Sandridge Rail Bridge,228,Leisure/Recreation,Informal Outdoor Facility (Park/Garden/Reserve),-37.8201763,144.9629811,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101694915,0,0,0.169491525,0.084745763,0.050847458,0.355932203,0,0.033898305,0,0.033898305,0.016949153,0.13559322,0.016949153
52952793@N00,2008,3,Autumn,Australian Red Cross,71,Office,Office,-37.7990921,144.9526359,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101694915,0,0,0.169491525,0.084745763,0.050847458,0.355932203,0,0.033898305,0,0.033898305,0.016949153,0.13559322,0.016949153
52952793@N00,2008,5,Autumn,Forum Theatre,189,Place Of Assembly,Theatre Live,-37.81648541,144.9693866,765,Council House 2 (CH2),2,Mixed Use,Retail/Office/Carpark,-37.81425914,144.9666384,138,Melbourne Central Railway Station,163,Transport,Railway Station,-37.80977593,144.9626701,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101694915,0,0,0.169491525,0.084745763,0.050847458,0.355932203,0,0.033898305,0,0.033898305,0.016949153,0.13559322,0.016949153
52952793@N00,2008,6,Winter,Forum Theatre,189,Place Of Assembly,Theatre Live,-37.81648541,144.9693866,765,Australian Centre For The Moving Image (ACMI),231,Place Of Assembly,Art Gallery/Museum,-37.81761073,144.9690704,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101694915,0,0,0.169491525,0.084745763,0.050847458,0.355932203,0,0.033898305,0,0.033898305,0.016949153,0.13559322,0.016949153
52952793@N00,2008,8,Winter,Forum Theatre,189,Place Of Assembly,Theatre Live,-37.81648541,144.9693866,765,Australian Centre For The Moving Image (ACMI),231,Place Of Assembly,Art Gallery/Museum,-37.81761073,144.9690704,121,David Jones,236,Retail,Department Store,-37.81331273,144.9643735,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101694915,0,0,0.169491525,0.084745763,0.050847458,0.355932203,0,0.033898305,0,0.033898305,0.016949153,0.13559322,0.016949153
52952793@N00,2008,9,Spring,Kings Domain,52,Leisure/Recreation,Informal Outdoor Facility (Park/Garden/Reserve),-37.82552398,144.9741079,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101694915,0,0,0.169491525,0.084745763,0.050847458,0.355932203,0,0.033898305,0,0.033898305,0.016949153,0.13559322,0.016949153
52952793@N00,2008,11,Spring,Channel 7 - Melbourne Broadcast Centre,103,Purpose Built,Film & RV Studio,-37.81585723,144.9458233,32,New Quay,101,Leisure/Recreation,Informal Outdoor Facility (Park/Garden/Reserve),-37.81521788,144.9416179,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101694915,0,0,0.169491525,0.084745763,0.050847458,0.355932203,0,0.033898305,0,0.033898305,0.016949153,0.13559322,0.016949153
52952793@N00,2009,1,Summer,Forum Theatre,189,Place Of Assembly,Theatre Live,-37.81648541,144.9693866,765,Hamer Hall,131,Place Of Assembly,Theatre Live,-37.8199901,144.9679921,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101694915,0,0,0.169491525,0.084745763,0.050847458,0.355932203,0,0.033898305,0,0.033898305,0.016949153,0.13559322,0.016949153
52952793@N00,2009,2,Summer,Parliament Railway Station,136,Transport,Railway Station,-37.81160618,144.9730173,327,Docklands Park,104,Leisure/Recreation,Informal Outdoor Facility (Park/Garden/Reserve),-37.82099568,144.9467817,22,Webb Bridge,232,Transport,Bridge,-37.82320524,144.947291,87,Railway Good Shed No 2,118,Vacant Land,Current Construction Site - Commercial,-37.82113713,144.9513789,6,The Mission To Seafarers Victoria,117,Specialist Residential Accommodation,Hostel,-37.8224996,144.9512548,22,Melbourne Convention Centre,80,Place Of Assembly,Function/Conference/Exhibition Centre,-37.82490405,144.9522883,129,Polly Woodside,81,Place Of Assembly,Art Gallery/Museum,-37.82425743,144.9534781,36,Melbourne Exhibition Centre,79,Place Of Assembly,Function/Conference/Exhibition Centre,-37.82524551,144.9543524,57,Crown Entertainment Complex,95,Purpose Built,Casino,-37.82357611,144.9573129,116,Sandridge Rail Bridge,228,Leisure/Recreation,Informal Outdoor Facility (Park/Garden/Reserve),-37.8201763,144.9629811,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101694915,0,0,0.169491525,0.084745763,0.050847458,0.355932203,0,0.033898305,0,0.033898305,0.016949153,0.13559322,0.016949153
52952793@N00,2009,5,Autumn,Parliament Railway Station,136,Transport,Railway Station,-37.81160618,144.9730173,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101694915,0,0,0.169491525,0.084745763,0.050847458,0.355932203,0,0.033898305,0,0.033898305,0.016949153,0.13559322,0.016949153
