userID,seqID,totalFreq,movingpath0,theme0,lat0,long0,poiFreq0,movingpath1,theme1,lat1,long1,poiFreq1,movingpath2,theme2,lat2,long2,poiFreq2,movingpath3,theme3,lat3,long3,poiFreq3,movingpath4,theme4,lat4,long4,poiFreq4,movingpath5,theme5,lat5,long5,poiFreq5,movingpath6,theme6,lat6,long6,poiFreq6,movingpath7,theme7,lat7,long7,poiFreq7,movingpath8,theme8,lat8,long8,poiFreq8,movingpath9,theme9,lat9,long9,poiFreq9,pref_Amusement,pref_Beach,pref_Cultural,pref_Shopping,pref_Sport,pref_Structure
57449260@N00,3752,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.3571428571428571,0.2142857142857142,0.2142857142857142,0.1428571428571428,0.071428571
57449260@N00,3753,1874,Toronto_Eaton_Centre,Shopping,43.653982,-79.380319,1874,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.3571428571428571,0.2142857142857142,0.2142857142857142,0.1428571428571428,0.071428571
57449260@N00,3754,1701,Kensington_Market,Shopping,43.6547722,-79.4006778,1701,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.3571428571428571,0.2142857142857142,0.2142857142857142,0.1428571428571428,0.071428571
57449260@N00,3755,688,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.3571428571428571,0.2142857142857142,0.2142857142857142,0.1428571428571428,0.071428571
57449260@N00,3756,1701,Kensington_Market,Shopping,43.6547722,-79.4006778,1701,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.3571428571428571,0.2142857142857142,0.2142857142857142,0.1428571428571428,0.071428571
57449260@N00,3757,688,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.3571428571428571,0.2142857142857142,0.2142857142857142,0.1428571428571428,0.071428571
57449260@N00,3758,964,Casa_Loma,Cultural,43.6781,-79.4095,964,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.3571428571428571,0.2142857142857142,0.2142857142857142,0.1428571428571428,0.071428571
57449260@N00,3759,7238,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.3571428571428571,0.2142857142857142,0.2142857142857142,0.1428571428571428,0.071428571
57449260@N00,3760,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.3571428571428571,0.2142857142857142,0.2142857142857142,0.1428571428571428,0.071428571
57449260@N00,3761,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.3571428571428571,0.2142857142857142,0.2142857142857142,0.1428571428571428,0.071428571
57449260@N00,3762,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.3571428571428571,0.2142857142857142,0.2142857142857142,0.1428571428571428,0.071428571
57449260@N00,3763,1736,Ripley%27s_Aquarium_of_Canada,Cultural,43.642481,-79.38605,1736,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.3571428571428571,0.2142857142857142,0.2142857142857142,0.1428571428571428,0.071428571
57499798@N00,3764,964,Casa_Loma,Cultural,43.6781,-79.4095,964,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0.6666666666666666,0,0.3333333333333333,0
57499798@N00,3765,3506,Air_Canada_Centre,Sport,43.64333,-79.37917,3506,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0.6666666666666666,0,0.3333333333333333,0
57499798@N00,3766,964,Casa_Loma,Cultural,43.6781,-79.4095,964,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0.6666666666666666,0,0.3333333333333333,0
57519914@N00,3767,11908,Ripley%27s_Aquarium_of_Canada,Cultural,43.642481,-79.38605,1736,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Old_City_Hall_(Toronto),Structure,43.6525,-79.38167,936,CN_Tower,Amusement,43.6426,-79.3871,3553,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1428571428571428,0.1428571428571428,0.5714285714285714,0,0,0.1428571428571428
57519914@N00,3768,1736,Ripley%27s_Aquarium_of_Canada,Cultural,43.642481,-79.38605,1736,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1428571428571428,0.1428571428571428,0.5714285714285714,0,0,0.1428571428571428
57519914@N00,3769,1736,Ripley%27s_Aquarium_of_Canada,Cultural,43.642481,-79.38605,1736,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.1428571428571428,0.1428571428571428,0.5714285714285714,0,0,0.1428571428571428
57635334@N00,3770,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,1,0,0,0,0
57681978@N00,3771,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,1,0,0,0
57704782@N00,3772,936,Old_City_Hall_(Toronto),Structure,43.6525,-79.38167,936,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0.8333333333333334,0,0,0.1666666666666666
57704782@N00,3773,16568,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0.8333333333333334,0,0,0.1666666666666666
57704782@N00,3774,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0.8333333333333334,0,0,0.1666666666666666
57756296@N06,3775,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.014084507,0.5633802816901409,0.014084507,0.3943661971830985,0.014084507
57756296@N06,3776,78432,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,0,0.014084507,0.5633802816901409,0.014084507,0.3943661971830985,0.014084507
57756296@N06,3777,14448,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,,,,,0,,,,,0,,,,,0,0,0.014084507,0.5633802816901409,0.014084507,0.3943661971830985,0.014084507
57756296@N06,3778,1701,Kensington_Market,Shopping,43.6547722,-79.4006778,1701,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.014084507,0.5633802816901409,0.014084507,0.3943661971830985,0.014084507
57756296@N06,3779,53592,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,0,0.014084507,0.5633802816901409,0.014084507,0.3943661971830985,0.014084507
57756296@N06,3780,93786,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,0,0.014084507,0.5633802816901409,0.014084507,0.3943661971830985,0.014084507
57756296@N06,3781,584022,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,0,0.014084507,0.5633802816901409,0.014084507,0.3943661971830985,0.014084507
57756296@N06,3782,244378,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,0,0.014084507,0.5633802816901409,0.014084507,0.3943661971830985,0.014084507
57756296@N06,3783,4872,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,BMO_Field,Sport,43.63278,-79.41861,609,,,,,0,,,,,0,0,0.014084507,0.5633802816901409,0.014084507,0.3943661971830985,0.014084507
57756296@N06,3784,986,Art_Gallery_of_Ontario,Cultural,43.65389,-79.39278,986,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.014084507,0.5633802816901409,0.014084507,0.3943661971830985,0.014084507
57756296@N06,3785,986,Art_Gallery_of_Ontario,Cultural,43.65389,-79.39278,986,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.014084507,0.5633802816901409,0.014084507,0.3943661971830985,0.014084507
57756296@N06,3786,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.014084507,0.5633802816901409,0.014084507,0.3943661971830985,0.014084507
57756296@N06,3787,1538,Union_Station_(Toronto),Structure,43.64528,-79.38056,1538,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.014084507,0.5633802816901409,0.014084507,0.3943661971830985,0.014084507
57767818@N00,3788,1874,Toronto_Eaton_Centre,Shopping,43.653982,-79.380319,1874,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0.5,0,0.5
57767818@N00,3789,1538,Union_Station_(Toronto),Structure,43.64528,-79.38056,1538,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0.5,0,0.5
57784634@N08,3790,5570,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,Air_Canada_Centre,Sport,43.64333,-79.37917,3506,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.2,0.4,0,0.2,0.2
57784634@N08,3791,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.2,0.4,0,0.2,0.2
57784634@N08,3792,1538,Union_Station_(Toronto),Structure,43.64528,-79.38056,1538,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.2,0.4,0,0.2,0.2
57784634@N08,3793,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.2,0.4,0,0.2,0.2
57815411@N00,3794,1874,Toronto_Eaton_Centre,Shopping,43.653982,-79.380319,1874,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,1,0,0
57873901@N04,3795,1701,Kensington_Market,Shopping,43.6547722,-79.4006778,1701,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,1,0,0
57914633@N00,3796,8284,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,1,0,0,0
57934408@N00,3797,1538,Union_Station_(Toronto),Structure,43.64528,-79.38056,1538,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.2,0.4,0.2,0,0.2
57934408@N00,3798,2064,Hockey_Hall_of_Fame,Cultural,43.646976,-79.377253,2064,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.2,0.4,0.2,0,0.2
57934408@N00,3799,1028,Harbourfront_Centre,Shopping,43.63849,-79.382068,1028,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.2,0.4,0.2,0,0.2
57934408@N00,3800,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.2,0.4,0.2,0,0.2
57934408@N00,3801,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.2,0.4,0.2,0,0.2
57958712@N00,3802,8184,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,0.032258065,0.1451612903225806,0.1129032258064516,0.4354838709677419,0,0.2741935483870967
57958712@N00,3803,17010,Kensington_Market,Shopping,43.6547722,-79.4006778,1701,Kensington_Market,Shopping,43.6547722,-79.4006778,1701,Kensington_Market,Shopping,43.6547722,-79.4006778,1701,Kensington_Market,Shopping,43.6547722,-79.4006778,1701,Kensington_Market,Shopping,43.6547722,-79.4006778,1701,Kensington_Market,Shopping,43.6547722,-79.4006778,1701,Kensington_Market,Shopping,43.6547722,-79.4006778,1701,Kensington_Market,Shopping,43.6547722,-79.4006778,1701,Kensington_Market,Shopping,43.6547722,-79.4006778,1701,Kensington_Market,Shopping,43.6547722,-79.4006778,1701,0.032258065,0.1451612903225806,0.1129032258064516,0.4354838709677419,0,0.2741935483870967
57958712@N00,3804,14376,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.032258065,0.1451612903225806,0.1129032258064516,0.4354838709677419,0,0.2741935483870967
57958712@N00,3805,1736,Ripley%27s_Aquarium_of_Canada,Cultural,43.642481,-79.38605,1736,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.032258065,0.1451612903225806,0.1129032258064516,0.4354838709677419,0,0.2741935483870967
57958712@N00,3806,5320,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Kensington_Market,Shopping,43.6547722,-79.4006778,1701,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.032258065,0.1451612903225806,0.1129032258064516,0.4354838709677419,0,0.2741935483870967
57958712@N00,3807,1874,Toronto_Eaton_Centre,Shopping,43.653982,-79.380319,1874,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.032258065,0.1451612903225806,0.1129032258064516,0.4354838709677419,0,0.2741935483870967
57958712@N00,3808,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.032258065,0.1451612903225806,0.1129032258064516,0.4354838709677419,0,0.2741935483870967
57958712@N00,3809,3155,"Yorkville,_Toronto",Shopping,43.67028,-79.39111,631,"Yorkville,_Toronto",Shopping,43.67028,-79.39111,631,"Yorkville,_Toronto",Shopping,43.67028,-79.39111,631,"Yorkville,_Toronto",Shopping,43.67028,-79.39111,631,"Yorkville,_Toronto",Shopping,43.67028,-79.39111,631,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.032258065,0.1451612903225806,0.1129032258064516,0.4354838709677419,0,0.2741935483870967
57958712@N00,3810,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.032258065,0.1451612903225806,0.1129032258064516,0.4354838709677419,0,0.2741935483870967
57958712@N00,3811,10206,Kensington_Market,Shopping,43.6547722,-79.4006778,1701,Kensington_Market,Shopping,43.6547722,-79.4006778,1701,Kensington_Market,Shopping,43.6547722,-79.4006778,1701,Kensington_Market,Shopping,43.6547722,-79.4006778,1701,Kensington_Market,Shopping,43.6547722,-79.4006778,1701,Kensington_Market,Shopping,43.6547722,-79.4006778,1701,,,,,0,,,,,0,,,,,0,,,,,0,0.032258065,0.1451612903225806,0.1129032258064516,0.4354838709677419,0,0.2741935483870967
57958712@N00,3812,1262,"Yorkville,_Toronto",Shopping,43.67028,-79.39111,631,"Yorkville,_Toronto",Shopping,43.67028,-79.39111,631,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.032258065,0.1451612903225806,0.1129032258064516,0.4354838709677419,0,0.2741935483870967
57958712@N00,3813,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.032258065,0.1451612903225806,0.1129032258064516,0.4354838709677419,0,0.2741935483870967
57958712@N00,3814,986,Art_Gallery_of_Ontario,Cultural,43.65389,-79.39278,986,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.032258065,0.1451612903225806,0.1129032258064516,0.4354838709677419,0,0.2741935483870967
57958712@N00,3815,7100,Art_Gallery_of_Ontario,Cultural,43.65389,-79.39278,986,Art_Gallery_of_Ontario,Cultural,43.65389,-79.39278,986,Art_Gallery_of_Ontario,Cultural,43.65389,-79.39278,986,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.032258065,0.1451612903225806,0.1129032258064516,0.4354838709677419,0,0.2741935483870967
57958712@N00,3816,1538,Union_Station_(Toronto),Structure,43.64528,-79.38056,1538,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.032258065,0.1451612903225806,0.1129032258064516,0.4354838709677419,0,0.2741935483870967
57958712@N00,3817,6152,Union_Station_(Toronto),Structure,43.64528,-79.38056,1538,Union_Station_(Toronto),Structure,43.64528,-79.38056,1538,Union_Station_(Toronto),Structure,43.64528,-79.38056,1538,Union_Station_(Toronto),Structure,43.64528,-79.38056,1538,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.032258065,0.1451612903225806,0.1129032258064516,0.4354838709677419,0,0.2741935483870967
57958712@N00,3818,141,Canadian_National_Exhibition,Amusement,43.63333,-79.41667,141,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.032258065,0.1451612903225806,0.1129032258064516,0.4354838709677419,0,0.2741935483870967
57958712@N00,3819,3748,Toronto_Eaton_Centre,Shopping,43.653982,-79.380319,1874,Toronto_Eaton_Centre,Shopping,43.653982,-79.380319,1874,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.032258065,0.1451612903225806,0.1129032258064516,0.4354838709677419,0,0.2741935483870967
57958712@N00,3820,3076,Union_Station_(Toronto),Structure,43.64528,-79.38056,1538,Union_Station_(Toronto),Structure,43.64528,-79.38056,1538,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.032258065,0.1451612903225806,0.1129032258064516,0.4354838709677419,0,0.2741935483870967
57958712@N00,3821,3553,CN_Tower,Amusement,43.6426,-79.3871,3553,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.032258065,0.1451612903225806,0.1129032258064516,0.4354838709677419,0,0.2741935483870967
57958712@N00,3822,986,Art_Gallery_of_Ontario,Cultural,43.65389,-79.39278,986,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.032258065,0.1451612903225806,0.1129032258064516,0.4354838709677419,0,0.2741935483870967
57958712@N00,3823,3594,Yonge-Dundas_Square,Beach,43.65611,-79.38028,3594,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0.032258065,0.1451612903225806,0.1129032258064516,0.4354838709677419,0,0.2741935483870967
57977817@N00,3824,3084,Harbourfront_Centre,Shopping,43.63849,-79.382068,1028,Harbourfront_Centre,Shopping,43.63849,-79.382068,1028,Harbourfront_Centre,Shopping,43.63849,-79.382068,1028,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0.25,0.75,0,0
57977817@N00,3825,346,Riverdale_Farm,Cultural,43.667111,-79.361294,346,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0.25,0.75,0,0
57984896@N00,3826,1736,Ripley%27s_Aquarium_of_Canada,Cultural,43.642481,-79.38605,1736,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,1,0,0,0
58246681@N03,3827,3619,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.2857142857142857,0.4285714285714285,0,0.1428571428571428,0.1428571428571428
58246681@N03,3828,3965,Nathan_Phillips_Square,Beach,43.6525,-79.38361,3619,Riverdale_Farm,Cultural,43.667111,-79.361294,346,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.2857142857142857,0.4285714285714285,0,0.1428571428571428,0.1428571428571428
58246681@N03,3829,688,Maple_Leaf_Gardens,Sport,43.66222,-79.38028,688,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.2857142857142857,0.4285714285714285,0,0.1428571428571428,0.1428571428571428
58246681@N03,3830,744,Ontario_Legislative_Building,Structure,43.662447,-79.391708,744,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.2857142857142857,0.4285714285714285,0,0.1428571428571428,0.1428571428571428
58246681@N03,3831,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.2857142857142857,0.4285714285714285,0,0.1428571428571428,0.1428571428571428
58246681@N03,3832,986,Art_Gallery_of_Ontario,Cultural,43.65389,-79.39278,986,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0.2857142857142857,0.4285714285714285,0,0.1428571428571428,0.1428571428571428
58395207@N00,3833,20710,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,Royal_Ontario_Museum,Cultural,43.6675,-79.39417,4142,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,0,0,1,0,0,0
